"","ensemble_id","PV_losses","cases_per_100k","start_date","end_date","labor_supply_level","duration","intensity","q_cases"
"636","1570",13866.1354073126,61782.1939327723,52,108,0.47829580353573,56,29.2154350019991,"Q2"
"637","1571",15864.1646271259,61774.5494918676,52,85,0.0781889969948679,33,30.4197630991694,"Q2"
"638","1572",15175.5269409607,61769.6238113674,59,99,0.292560940608382,40,28.2975623756647,"Q2"
"639","1573",16244.7450949307,61731.8227978274,58,116,0.353802398545668,58,37.4794608843513,"Q1"
"640","1574",12577.0192054132,61812.2821938353,59,91,0.510624210117385,32,15.6600252762437,"Q3"
"641","1575",16868.6403184273,61715.3412156752,79,129,0.260512696579099,50,36.9743651710451,"Q1"
"642","1576",18936.6412141803,61711.3278860252,45,97,0.0565480764489621,52,49.059500024654,"Q1"
"643","1577",12091.0389148572,61826.3224652736,56,100,0.988126546377316,44,0.522431959398091,"Q4"
"644","1578",12620.7445829383,61808.4587406932,58,106,0.567295293556526,48,20.7698259092867,"Q3"
"645","1579",14690.8146362259,61784.5763317963,23,56,0.490748182404786,33,16.8053099806421,"Q2"
"646","158",15582.888679966,61739.1372643835,64,126,0.432023040251806,62,35.214571504388,"Q1"
"647","1580",20545.5676116576,61620.8965135327,68,134,0.0838408598210663,66,60.4665032518096,"Q1"
"648","1581",12305.5744128063,61819.6052555318,50,90,0.706516807200387,40,11.7393277119845,"Q4"
"649","1582",12474.3614497442,61817.1867341576,55,115,0.761240590829402,60,14.3255645502359,"Q3"
"650","1583",12240.452026682,61822.4519654585,49,91,0.80682694981806,42,8.11326810764149,"Q4"
"651","1584",12087.1355902836,61826.3224652736,61,116,0.994836793048307,55,0.283976382343099,"Q4"
"652","1585",18681.2219054436,61711.636080674,70,118,0.00502515537664294,48,47.7587925419211,"Q1"
"653","1586",17088.4728125561,61719.1209775494,39,100,0.381931961048394,61,37.7021503760479,"Q1"
"654","1587",15137.2763246959,61764.2553844135,60,106,0.355728276073933,46,29.6364993005991,"Q2"
"655","1588",13990.1796470645,61788.3880505682,65,102,0.40190389752388,37,22.1295557916164,"Q2"
"656","1589",14244.2334794356,61778.8748432293,65,111,0.440574500244111,46,25.7335729887709,"Q2"
"657","159",12912.9210238899,61802.7803358124,37,85,0.583462376380339,48,19.9938059337437,"Q3"
"658","1590",12200.7264176194,61825.1198854479,55,120,0.936961165862158,65,4.09752421895973,"Q4"
"659","1591",16433.9474880893,61751.0113858265,51,95,0.196986083639786,44,35.3326123198494,"Q2"
"660","1592",16971.4319464378,61708.0433479312,54,120,0.351026499876752,66,42.8322510081343,"Q1"
"661","1593",16766.4324567208,61734.7441212697,70,115,0.193488673772663,45,36.2930096802302,"Q1"
"662","1594",12683.1670683506,61809.4740174196,57,122,0.675309270154685,65,21.1048974399455,"Q3"
