I,daily_new_cases,aggregate_consumption_deviation,total_contacts,weighted_labor_S,weighted_labor_I,weighted_labor_R,prob_contact_I_weighted,type
1.6384807177153107e-4,2.8839006835417563e-5,-1.152369643925466,11.551051417713351,2.9575834494702935,0.0012651687984564525,4.942183563220648,1.8021405967685972e-4,blanket_1
1.6056188097106008e-4,2.8260249460702597e-5,-1.148102210653279,11.551802526462234,2.957693302699083,0.001239794157048989,4.942436511201681,1.765919986016974e-4,blanket_1
1.573412095531416e-4,2.7693045261743013e-5,-1.1439204741954145,11.552538663448669,2.957800946634556,0.0012149254299168761,4.942684385974836,1.7304245809135035e-4,blanket_1
1.5418476669571532e-4,2.713716606630767e-5,-1.1398227217136125,11.553260123490343,2.957906425561172,0.0011905526498522168,4.9429272886886695,1.6956399718770916e-4,blanket_1
1.5109128639125704e-4,2.6592388110862098e-5,-1.1358072742802872,11.553967195743287,2.958009782881783,0.001166666041254964,4.943165318498968,1.6615520312579857e-4,blanket_1
1.4805952699438932e-4,2.605849195928733e-5,-1.1318724862201757,11.554660163804831,2.958111061134929,0.0011432560166397521,4.943398572607065,1.628146907995669e-4,blanket_1
1.4508827077674115e-4,2.553526242293946e-5,-1.128016744464222,11.555339305814964,2.958210302011809,0.0011203131731987038,4.943627146297439,1.5954110223710406e-4,blanket_1
1.4217632348898244e-4,2.5022488482034382e-5,-1.124238467915506,11.556004894556064,2.9583075463729345,0.001097828289419637,4.943851132974656,1.5633310608514743e-4,blanket_1
1.3932251392995777e-4,2.4519963208341873e-5,-1.1205361068272635,11.556657197550965,2.9584028342644473,0.001075792321759088,4.944070624199595,1.5318939710274045e-4,blanket_1
1.3652569352284318e-4,2.4027483689173643e-5,-1.1169081421921412,11.557296477159511,2.958496204934146,0.001054196401369566,4.944285709725046,1.501086956639066e-4,blanket_1
1.3378473589824836e-4,2.3544850952649142e-5,-1.113353085143276,11.557922990673472,2.9585876968471947,0.0010330318308804346,4.944496477530623,1.4708974726920278e-4,blanket_1
1.310985364841864e-4,2.3071869894223606e-5,-1.1098694763662764,11.558536990409971,2.958677347701536,0.0010122900812318267,4.944703013857067,1.4413132206601896e-4,blanket_1
1.2846601210283153e-4,2.2608349204461992e-5,-1.1064558855225615,11.559138723803294,2.9587651944430045,9.919627885609666e-4,4.944905403239873,1.412322143774892e-4,blanket_1
1.2588610057398552e-4,2.2154101298043174e-5,-1.1031109106833692,11.559728433495243,2.9588512732801564,9.720417511402991e-4,4.94510372854234,1.3839124223988182e-4,blanket_1
1.2335776032517244e-4,2.1708942243978147e-5,-1.0998331777744008,11.560306357423967,2.95893561969881,9.52518926366799e-4,4.945298070987972,1.3560724694833883e-4,blanket_1
1.2087997000828087e-4,2.127269169702625e-5,-1.0966213400313118,11.560872728911276,2.959018268476305,9.333864278018336e-4,4.9454885101923,1.3287909261083168e-4,blanket_1
1.1845172812267273e-4,2.084517283029352e-5,-1.0934740774648621,11.56142777674856,2.959099253695494,9.146365222609658e-4,4.945675124194101,1.3020566571020752e-4,blanket_1
1.1607205264467705e-4,2.0426212268996892e-5,-1.090390096336924,11.561971725281174,2.9591786087584557,8.962616269530497e-4,4.945857989486042,1.2758587467419464e-4,blanket_1
1.1373998066338728e-4,2.0015640025378562e-5,-1.0873681286458603,11.562504794491458,2.959256366399954,8.782543066680063e-4,4.9460371810447405,1.2501864945324388e-4,blanket_1
1.114545680226802e-4,1.9613289434754277e-5,-1.0844069316218952,11.563027200080322,2.959332558700626,8.606072710126382e-4,4.946212772360283,1.22502941106078e-4,blanket_1
1.0921488896937462e-4,1.9218997092679823e-5,-1.0815052872322872,11.563539153547431,2.9594072170999253,8.433133716938516e-4,4.9463848354651665,1.2003772139282624e-4,blanket_1
1.0702003580744803e-4,1.8832602793219737e-5,-1.0786620016954518,11.564040862270007,2.959480372408803,8.263655998486562e-4,4.946553440962715,1.1762198237562077e-4,blanket_1
1.0486911855822926e-4,1.8453949468302565e-5,-1.075875905004775,11.564532529580328,2.9595520548221605,8.097570834203128e-4,4.946718658054957,1.1525473602653438e-4,blanket_1
1.0276126462648557e-4,1.808288312814674e-5,-1.0731458504613434,11.565014354841793,2.95962229393104,7.934810845799879e-4,4.946880554569974,1.129350138427374e-4,blanket_1
1.0069561847232252e-4,1.7719252802741713e-5,-1.0704707142155545,11.565486533523782,2.9596911187345967,7.77530997193301e-4,4.947039196988737,1.1066186646875771e-4,blanket_1
9.867134128881525e-5,1.7362910484368452e-5,-1.0678493948176548,11.56594925727509,2.959758557651825,7.619003443311195e-4,4.94719465047144,1.084343633257235e-4,blanket_1
9.668761068529016e-5,1.7013711071144167e-5,-1.0652808127766589,11.566402713996203,2.9598246385330693,7.465827758239909e-4,4.947346978883333,1.0625159224747552e-4,blanket_1
9.474362037617621e-5,1.6671512311575595e-5,-1.0627639101281172,11.5668470879102,2.959889388671296,7.315720658595753e-4,4.9474962448200595,1.0411265912343185e-4,blanket_1
9.283857987534529e-5,1.6336174750105798e-5,-1.060297650009634,11.567282559632456,2.959952834813159,7.168621106224647e-4,4.94764250963252,1.0201668754809285e-4,blanket_1
9.097171419586184e-5,1.6007561673639285e-5,-1.0578810162450658,11.567709306239157,2.960015003169845,7.024469259757737e-4,4.947785833451272,9.996281847707555e-5,blanket_1
8.914226355506203e-5,1.5685539059030256e-5,-1.0555130129364376,11.568127501334498,2.960075919427703,6.883206451838762e-4,4.947926275210446,9.795020988956413e-5,blanket_1
