"","time","S","I","R","D","labor_S","labor_I","labor_R","consumption_S","consumption_I","consumption_R","aggregate_labor_supply","aggregate_consumption","weekly_new_cases","newly_recovered","newly_dead","newly_infected_per_I","prob_infection_S","infection_growth_rate","Reff","consumption_contacts","labor_contacts","other_contacts","total_cases","aggregate_hours_deviation","aggregate_consumption_deviation","qre_times","l_SS","l_SI","l_SR","l_IS","l_II","l_IR","l_RS","l_RI","l_RR","infolag","type"
"684",184,0.530452086078404,0.0098288124390063,0.45282331496035,0.00689578358106238,7.99171744133167,5.11731572987353,7.99325794701063,158.755468559608,86.9625204992763,158.786070705227,7.90905388550217,156.968942683279,0.00183036134734321,0.00189830985341592,0.0000289082718794303,0.186224058979832,0.00345056866657825,-0.0098543723927176,0.94974270079714,2.82475488202515,4.80181650005167,3.548544,0.472640212889371,-1.0534351906608,-1.14437037890363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"685",185,0.528615845552874,0.00973783483924103,0.454721624813766,0.00692469185294181,7.99189790502958,5.14128452329251,7.99325794701063,158.759053471003,87.3698408209192,158.786070705227,7.90941608940905,156.976804438468,0.00181294629944036,0.00188073868953969,0.0000286406907036501,0.18617550301168,0.00342961020690596,-0.00990292836086927,0.949495065359567,2.83804972558516,4.82441647839964,3.548544,0.474453159188812,-1.04890382283037,-1.13941921629892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"686",186,0.526798813774439,0.009645487237433,0.456602363503306,0.00695333254364546,7.98116494928793,5.16517265582732,7.99325794701063,158.545843303063,87.7757904095133,158.786070705227,7.90402930545057,156.870497622482,0.00179361365001849,0.00186290292722971,0.0000283690801100971,0.185953659557776,0.00340474124679117,-0.0101247718147728,0.948363663744659,2.84740710454348,4.84032313882005,3.548544,0.47624677283883,-1.11629541931937,-1.20636893926721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"687",187,0.525003206246898,0.00954982275763401,0.458465266430536,0.00698170162375555,7.95677182745517,5.18942553787361,7.99325794701063,158.06127393301,88.1879384698341,158.786070705227,7.89151994921381,156.622752991377,0.00177173891907059,0.00184442655220971,0.0000280877139930412,0.185525843152878,0.00337472018835135,-0.0105525882196709,0.946181800079678,2.85203350621235,4.84818758469138,3.548544,0.478018511757901,-1.27279426804665,-1.36239312516319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"688",188,0.52322921297571,0.00945130176261959,0.460309692982746,0.00700978933774859,7.93315511327375,5.2145488890522,7.99325794701063,157.592127901104,88.6148790881597,158.786070705227,7.87951689295917,156.385098472042,0.00174975931589492,0.00182539847768241,0.0000277979463606459,0.185134213237727,0.00334415447857678,-0.010944218134822,0.944184487512408,2.85733475641581,4.85719920933176,3.548544,0.479768271073796,-1.42295902868725,-1.51206277789558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"689",189,0.521476972579577,0.00935034573470911,0.462135091460428,0.00703758728410924,7.91032966243658,5.24042184677448,7.99325794701063,157.13870031569,89.0545583526549,158.786070705227,7.86801951294547,156.157519933566,0.00172771808872973,0.00180590010758598,0.0000275010168667915,0.184775850834726,0.00331312441311314,-0.011302580537823,0.942356839257103,2.86324997794553,4.8672545272369,3.548544,0.481495989162525,-1.56679750458244,-1.6553867968045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"690",190,0.519746577444093,0.00924733974573997,0.463940991568014,0.00706508830097603,7.88830487830443,5.2669337576362,7.99325794701063,156.701177974529,89.5050958440838,158.786070705227,7.85702460600446,155.939952054136,0.00170565398197287,0.00178600581363802,0.0000271980580757058,0.184448071431422,0.00328170315302623,-0.0116303599411274,0.94068516430025,2.86972299824014,4.87825805035801,3.548544,0.483201643144498,-1.70434976910872,-1.79240632014922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"691",191,0.518038078401429,0.00914263491669106,0.465726997381652,0.00709228635905174,7.86708538500749,5.29398352873015,7.99325794701063,156.27965273597,89.9647736121618,158.786070705227,7.84652677708569,155.732286012659,0.00168360167604358,0.00176578341038053,0.0000268901026961502,0.184148409226092,0.00324995738004215,-0.0119300221464575,0.939156887053067,2.87670205774113,4.89012179233432,3.548544,0.484885244820542,-1.83568331728096,-1.9231898810893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"692",192,0.516351488979098,0.00903655082594488,0.467492780792033,0.00711917646174789,7.84667164091021,5.3214789816989,7.99325794701063,155.874133705423,90.4320251984716,158.786070705227,7.83651878583738,155.534376369148,0.00166159218140677,0.00174529462030504,0.0000265780906645438,0.183874601428253,0.00321794788408953,-0.0122038299442962,0.937760467284089,2.88413951480054,4.9027647668641,3.548544,0.486546837001949,-1.96088872983697,-2.04782907456906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"693",193,0.514686789257393,0.00892937783668093,0.469238075412338,0.00714575455241243,7.82706049464984,5.34933622029297,7.99325794701063,155.484558281065,90.9054248888891,158.786070705227,7.82699185493078,155.34604718703,0.00163965319177082,0.00172459552335897,0.0000262628759902381,0.183624572927724,0.00318573009059853,-0.0124538584448254,0.936485321931391,2.89199155397376,4.91611249182989,3.548544,0.488186490193719,-2.08007581593227,-2.16643470161885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"694",194,0.513043929371645,0.00882137932307891,0.470962670935697,0.00717201742840267,7.80824568670094,5.37747901918,7.99325794701063,155.110802117422,91.3836773271415,158.786070705227,7.81793594303644,155.167097454669,0.00161780940100655,0.00170373698690838,0.0000259452333031733,0.183396421552122,0.00315335453435338,-0.0126820098204274,0.93532174991582,2.90021790263421,4.93009650757025,3.548544,0.489804299594726,-2.1933701980585,-2.27913335500033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"695",195,0.511422831994543,0.00871279447996953,0.472666407922605,0.00719796266170584,7.79022312754738,5.40583826729326,7.99325794701063,154.752783976257,91.8656080551983,158.786070705227,7.80934245298688,154.997354871324,0.00159608360046283,0.00168276520838627,0.0000256258661175575,0.183188482654122,0.0031208688791584,-0.0128899487184273,0.934261261536021,2.90878337697795,4.94465700494164,3.548544,0.491400383195189,-2.30087943145573,-2.3860335459759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"696",196,0.509823394608839,0.00860384079117001,0.474349173130991,0.0072235885278234,7.772990353183,5.43435122451317,7.99325794701063,154.410454910085,92.3501508814804,158.786070705227,7.80120391864774,154.836669624323,0.00157449681419638,0.00166172219202009,0.0000253054140916765,0.182999296757358,0.00308831809376738,-0.0130791346151911,0.933296413462525,2.91765721473631,4.95974169099282,3.548544,0.492974880009385,-2.40269692152452,-2.48722962331168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"697",197,0.508245496019986,0.00849471177391145,0.476010895323011,0.00724889394191508,7.75651481360635,5.46296068833196,7.99325794701063,154.083168313122,92.8363337193481,158.786070705227,7.79349786721162,154.684593885944,0.00155306326908949,0.00164064531319663,0.0000249844463938572,0.182827070585159,0.00305573444575772,-0.0132513607873902,0.93241805998431,2.92680060449832,4.9752845899909,3.548544,0.494527943278475,-2.49910381530557,-2.58300361917689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"698",198,0.506688996207987,0.00838558182631998,0.477651540636208,0.00727387838830893,7.7407822886961,5.49161586346808,7.99325794701063,153.770641702655,93.3232933651323,158.786070705227,7.78621157499806,154.540873507312,0.00153179821811068,0.00161956825469121,0.0000246634759597647,0.182670475327401,0.00302315272203367,-0.0134079560451487,0.931619424169742,2.93618515340826,4.99123743676285,3.548544,0.496059741496585,-2.59025929296016,-2.67351559101122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"699",199,0.505153738475236,0.00827660782841923,0.479271108890899,0.0072985418642687,7.72577725887293,5.52027097431483,7.99325794701063,153.472566782236,93.8102519183973,158.786070705227,7.77933198282241,154.405247712174,0.00151071509413739,0.00159852131588097,0.0000243429642012331,0.182528292442476,0.00299060460028932,-0.0135501389300732,0.930894291456626,2.94578477947661,5.00755589438996,3.548544,0.497570456590723,-2.6763267319894,-2.75892977003358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"700",200,0.503639551397932,0.00816793062564151,0.48086963020678,0.00732288482846993,7.71148315191676,5.54888484453423,7.99325794701063,153.188614344713,94.2965096376527,158.786070705227,7.77284581483031,154.277451458812,0.00148982567825517,0.00157753169926606,0.0000240233253695339,0.182399404027524,0.00295811890491906,-0.013679027345025,0.930236960540373,2.95557551861948,5.02419922619306,3.548544,0.499060282268978,-2.75747222055051,-2.83941307375779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
"701",201,0.502146250598916,0.00805967640002188,0.482447161906046,0.00734690815383947,7.69788256055593,5.57742050750836,7.99325794701063,152.918438594628,94.7814383204506,158.786070705227,7.76673968068953,154.157217471274,0.00146914025226805,0.00155662377529835,0.0000237049305882997,0.182282783991682,0.00292572184003323,-0.0137956473808669,0.929642198357579,2.96553534687726,5.04112999352094,3.548544,0.500529422521246,-2.83386327898063,-2.91513382677298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"plan"
