time,S,I,R,D,labor_S,labor_I,labor_R,consumption_S,consumption_I,consumption_R,aggregate_labor_supply,aggregate_consumption,weekly_new_cases,newly_recovered,newly_dead,newly_infected_per_I,prob_infection_S,infection_growth_rate,Reff,consumption_contacts,labor_contacts,other_contacts,total_cases,aggregate_hours_deviation,aggregate_consumption_deviation
1,0.999999,0.000001,0,0,8.12676347021572,7.9844617938133,8.12675870904332,161.438157950217,135.686160298211,161.438063369526,8.12676332791404,161.438132198219,0.000000491620934026353,0.000000193137254901961,0.00000000294117647058824,0.491620934026353,0.000000491621425647779,0.295542502653804,2.5072667635344,4.48189524267851,7.61879859549713,3.548544,0.000000491620934026353,0,0
2,0.999998508379066,0.0000012955425026538,0.000000193137254901961,0,8.12676347021572,7.9844617938133,8.12675870904332,161.438157950217,135.686160298211,161.438063369526,8.12676326195468,161.438124112573,0.000000636915502104041,0.000000250217522571372,0.00000000381041912545237,0.491620692334969,0.000000636916452141954,0.29554226096242,2.50726553090834,4.48189524267851,7.61879859549713,3.548544,0.00000112853643613039,-0.000000811631351016473,-0.00000500851075058151
3,0.9999978714753,0.00000167841832703009,0.000000443354777473333,0.00000000381041912545237,8.1267648770905,7.98427014262592,8.12675870904332,161.438185897785,135.68290342074,161.438063369526,8.12676458305336,161.438141579627,0.00000082512945001533,0.000000324165108259733,0.00000000493652449126498,0.491611320447966,0.000000825131206327483,0.295532889075417,2.50721773428463,4.48178843953253,7.61861704023657,3.548544,0.00000195366588614572,0.0000154445167321882,0.00000581114734110599
4,0.999997046365547,0.00000217442644693603,0.000000767519885733066,0.00000000874694361671734,8.12676669952689,7.98402185818044,8.12675870904332,161.438222100484,135.678684130331,161.438063369526,8.12676629414597,161.438164201232,0.00000106894625645015,0.000000419962754947448,0.00000000639537190275302,0.491599179156596,0.00000106894941373596,0.295520747784047,2.50715581369864,4.48165007572135,7.61838183482608,3.548544,0.00000302261214259587,0.0000364995486057396,0.0000198237011916902
5,0.999995977452349,0.00000281698151800199,0.00000118748264068051,0.0000000151423155194704,8.12676906016824,7.98370021055157,8.12675870904332,161.438268994625,135.67321812237,161.438063369526,8.12676851017328,161.438193495341,0.00000138478149421785,0.000000544064077496463,0.00000000828523975882938,0.491583450359318,0.0000013847870645898,0.295505018986769,2.50707559683252,4.48147082786561,7.61807713040136,3.548544,0.00000440739363681372,0.0000637678130077646,0.0000379694195862257
6,0.999994592726336,0.00000364935821390276,0.00000173154671817698,0.0000000234275552782997,8.12677211778212,7.98328353125367,8.12675870904332,161.438329734125,135.666137167452,161.438063369526,8.12677137982498,161.438231424777,0.00000179388974342692,0.000000704827027587102,0.0000000107334065114787,0.491563074458637,0.00000179389944353214,0.295484643086088,2.50697167973905,4.48123862031849,7.61768239950338,3.548544,0.00000620128338024064,0.0000990789396748681,0.0000614641390672688
7,0.999992798929701,0.00000472759441517838,0.00000243637374576408,0.0000000341609617897784,8.1267760778522,7.98274375785037,8.12675870904332,161.438408400918,135.656964378801,161.438063369526,8.12677509536272,161.438280526156,0.000002323786059412,0.000000913074607637392,0.000000013904689456407,0.491536679193814,0.00000232380279327927,0.295458247821265,2.50683706388845,4.48093781402744,7.61717105721988,3.548544,0.00000852506943965263,0.0001447987126868,0.0000918791213333492
8,0.999990475299886,0.00000612424493272022,0.00000334944835340147,0.0000000480656512461854,8.12678120624312,7.98204455131636,8.12675870904332,161.438510276405,135.645082219138,161.438063369526,8.12677990524371,161.43834407517,0.00000301008161899643,0.00000118281985465283,0.0000000180124850962359,0.491502487582487,0.00000301011028939424,0.295424056209938,2.50666268667068,4.48054815724432,7.61650867749184,3.548544,0.0000115351510586491,0.000203984403168711,0.000131243435697037
9,0.999987465480443,0.00000793323203629063,0.0000045322682080543,0.0000000660781363424214,8.12678784680725,7.98113886185078,8.12675870904332,161.438642191212,135.629691134657,161.438063369526,8.12678613030268,161.438426297808,0.00000389885192796321,0.00000153220265798946,0.0000000233330354008548,0.491458198893954,0.00000389890079881152,0.295379767521405,2.50643681435917,4.48004342877641,7.61565068676823,3.548544,0.0000154340029866123,0.000280583889589181,0.000182174796248269
10,0.999983567068399,0.000010276108386372,0.00000606447086604376,0.0000000894111717432761,8.12679644403312,7.97996578344257,8.12675870904332,161.438812975106,135.609756102209,161.438063369526,8.12679418442776,161.438532639119,0.00000504968824003703,0.00000198469936481891,0.0000000302238481952118,0.491400834846568,0.00000504977122258213,0.295322403474019,2.5061442577175,4.47938968471746,7.61453938361444,3.548544,0.0000204836912266493,0.000379690074292505,0.000248046043438421
11,0.999978518118118,0.0000133101354543455,0.00000804917023086267,0.000000119635019938488,8.12680757211586,7.97844649253101,8.12675870904332,161.439034034472,135.58393761181,161.438063369526,8.12680460086332,161.43867010324,0.00000653962281335203,0.00000257068302402555,0.0000000391474572186632,0.491326541024568,0.00000653976329977477,0.295248109652019,2.5057653592253,4.47854299450223,7.61310009021883,3.548544,0.0000270233140400013,0.00050786454108831,0.000333195766089034
12,0.999971979733125,0.0000172386899658973,0.0000106198532548882,0.000000158782477157151,8.12682197216443,7.97647900937162,8.12675870904332,161.43932009144,135.55050264246,161.438063369526,8.12681806547752,161.438847680239,0.00000846816737342939,0.00000332943325811939,0.0000000507020293114627,0.491230330737524,0.00000846840466038797,0.295151899364975,2.50527468676137,4.4774465204403,7.61123618787602,3.548544,0.0000354914814134307,0.000673546912488554,0.000443192701937711
13,0.999963513641596,0.0000223246462074456,0.0000139492865130076,0.000000209484506468614,8.12684059964429,7.97393144974266,8.12675870904332,161.439690126331,135.507209983154,161.438063369526,8.12683545850963,161.439076876258,0.0000109637622325663,0.00000431172088516351,0.0000000656607241395459,0.491105755078428,0.0000109641622749207,0.295027323705879,2.50463935089998,4.47602675521363,7.60882272108816,3.548544,0.0000464552436459971,0.000887568551988238,0.000585164127997473
14,0.999952553359671,0.0000289075465237069,0.0000182610073981711,0.00000027514523060816,8.12686468456926,7.97063334688544,8.12675870904332,161.44016857337,135.45116275987,161.438063369526,8.12685790639877,161.439372362216,0.0000141920003571853,0.00000558312418153948,0.0000000850221956579616,0.490944478651848,0.0000141926737518722,0.294866047279299,2.50381684112442,4.47418868272879,7.60569817147071,3.548544,0.0000606472440031824,0.00116379031742664,0.000768197686462635
