c_S,l_S,contacts
0,0,3.548544
8.3633741888969,0,4.733803412277951
16.7267483777938,0,5.224753935773842
25.090122566690702,0,5.601473522214638
33.4534967555876,0,5.919062824555902
41.8168709444845,0,6.198864616824947
50.180245133381405,0,6.45182477291206
58.5436193222783,0,6.684445643986035
66.9069935111752,0,6.900963871547685
75.2703677000721,0,7.104322236833854
83.633741888969,0,7.296663360950868
91.9971160778659,0,7.479604749763125
100.36049026676281,0,7.6544030444292765
108.72386445565971,0,7.8220575856944645
117.0872386445566,0,7.9833786351931355
125.4506128334535,0,8.139033964688096
133.8139870223504,0,8.289581649111804
142.1773612112473,0,8.435493750579502
150.5407354001442,0,8.577173807321527
158.9041095890411,0,8.714970000000001
0,0.4210105263157895,5.2721561087719575
8.3633741888969,0.4210105263157895,6.457415521049908
16.7267483777938,0.4210105263157895,6.9483660445458
25.090122566690702,0.4210105263157895,7.325085630986596
33.4534967555876,0.4210105263157895,7.642674933327859
41.8168709444845,0.4210105263157895,7.922476725596905
50.180245133381405,0.4210105263157895,8.175436881684018
58.5436193222783,0.4210105263157895,8.408057752757992
66.9069935111752,0.4210105263157895,8.624575980319642
75.2703677000721,0.4210105263157895,8.827934345605811
83.633741888969,0.4210105263157895,9.020275469722826
91.9971160778659,0.4210105263157895,9.203216858535082
100.36049026676281,0.4210105263157895,9.378015153201234
108.72386445565971,0.4210105263157895,9.545669694466422
117.0872386445566,0.4210105263157895,9.706990743965093
125.4506128334535,0.4210105263157895,9.862646073460054
133.8139870223504,0.4210105263157895,10.013193757883762
142.1773612112473,0.4210105263157895,10.15910585935146
150.5407354001442,0.4210105263157895,10.300785916093485
158.9041095890411,0.4210105263157895,10.438582108771959
0,0.842021052631579,5.986099620495793
8.3633741888969,0.842021052631579,7.1713590327737435
16.7267483777938,0.842021052631579,7.662309556269635
25.090122566690702,0.842021052631579,8.039029142710431
33.4534967555876,0.842021052631579,8.356618445051694
41.8168709444845,0.842021052631579,8.63642023732074
50.180245133381405,0.842021052631579,8.889380393407853
58.5436193222783,0.842021052631579,9.122001264481828
66.9069935111752,0.842021052631579,9.338519492043478
75.2703677000721,0.842021052631579,9.541877857329647
83.633741888969,0.842021052631579,9.734218981446661
91.9971160778659,0.842021052631579,9.917160370258918
100.36049026676281,0.842021052631579,10.09195866492507
108.72386445565971,0.842021052631579,10.259613206190258
117.0872386445566,0.842021052631579,10.420934255688929
125.4506128334535,0.842021052631579,10.57658958518389
133.8139870223504,0.842021052631579,10.727137269607598
142.1773612112473,0.842021052631579,10.873049371075295
150.5407354001442,0.842021052631579,11.01472942781732
158.9041095890411,0.842021052631579,11.152525620495794
0,1.2630315789473685,6.5339277449339654
8.3633741888969,1.2630315789473685,7.719187157211916
16.7267483777938,1.2630315789473685,8.210137680707808
25.090122566690702,1.2630315789473685,8.586857267148604
33.4534967555876,1.2630315789473685,8.904446569489867
41.8168709444845,1.2630315789473685,9.184248361758913
50.180245133381405,1.2630315789473685,9.437208517846026
58.5436193222783,1.2630315789473685,9.66982938892
66.9069935111752,1.2630315789473685,9.88634761648165
75.2703677000721,1.2630315789473685,10.08970598176782
83.633741888969,1.2630315789473685,10.282047105884834
91.9971160778659,1.2630315789473685,10.46498849469709
100.36049026676281,1.2630315789473685,10.639786789363242
108.72386445565971,1.2630315789473685,10.80744133062843
117.0872386445566,1.2630315789473685,10.968762380127101
125.4506128334535,1.2630315789473685,11.124417709622062
133.8139870223504,1.2630315789473685,11.27496539404577
142.1773612112473,1.2630315789473685,11.420877495513468
150.5407354001442,1.2630315789473685,11.562557552255491
158.9041095890411,1.2630315789473685,11.700353744933967
0,1.684042105263158,6.995768217543915
8.3633741888969,1.684042105263158,8.181027629821866
16.7267483777938,1.684042105263158,8.671978153317758
25.090122566690702,1.684042105263158,9.048697739758554
33.4534967555876,1.684042105263158,9.366287042099817
41.8168709444845,1.684042105263158,9.646088834368863
