"","time","S","I","R","D","labor_S","labor_I","labor_R","consumption_S","consumption_I","consumption_R","aggregate_labor_supply","aggregate_consumption","weekly_new_cases","newly_recovered","newly_dead","newly_infected_per_I","prob_infection_S","infection_growth_rate","Reff","consumption_contacts","labor_contacts","other_contacts","total_cases","aggregate_hours_deviation","aggregate_consumption_deviation","qre_times","l_SS","l_SI","l_SR","l_IS","l_II","l_IR","l_RS","l_RI","l_RR","infolag","type"
"16",16,0.999933905105297,0.0000391009154427325,0.0000265890695711976,0.000000401968512430898,7.98490678020537,7.72159711603496,7.99325794701061,158.620174774981,131.219096678042,158.786070705226,7.98489347344009,158.619043551917,0.0000184813580753561,0.00000755184347276306,0.000000115002692478625,0.472657938211807,0.0000184825796795139,0.276579506839257,2.41055548488021,4.25868406658555,7.23936067853678,3.548544,0.0000835827134510018,-0.100906052592264,-0.101438068929549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"17",17,0.999915427819324,0.0000499113552501522,0.0000341409130439606,0.000000516971204909523,7.98260444397597,7.72159711603619,7.99325794701061,158.574438865327,131.219096678063,158.786070705226,7.98258763021194,158.572998303615,0.000023585364496743,0.00000963974214145098,0.000000146798103676918,0.472545062712379,0.000023587359331158,0.27646663133983,2.40997981983313,4.25745613457826,7.23727331010313,3.548544,0.000107168077947745,-0.129754483700761,-0.130437450000376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"18",18,0.99989184908766,0.0000637035466693514,0.0000437806551854116,0.000000663769308586441,7.97966649236683,7.72159711603776,7.99325794701061,158.516076456028,131.21909667809,158.786070705226,7.97964532734774,158.514243677797,0.0000300936211019058,0.0000123035281312375,0.000000187363372556916,0.472401030638129,0.0000300968761065153,0.27632259926558,2.40924525625446,4.25588920235929,7.23460967332835,3.548544,0.000137261699049651,-0.166565668625185,-0.167441220131426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"19",19,0.999861766267035,0.0000812954757902175,0.0000560841833166491,0.000000851132681143357,7.97591819056824,7.72159711603976,7.99325794701061,158.441616440054,131.219096678124,158.786070705226,7.97589167587834,158.439287369952,0.0000383891284745404,0.0000157011850300714,0.000000239104340559464,0.472217280253127,0.0000383944358807373,0.276138848880577,2.40830812929094,4.25389007656146,7.23121134829038,3.548544,0.000175650827524191,-0.213527645266975,-0.214648839051512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"20",20,0.999823394718316,0.000103726735138434,0.0000717853683467205,0.00000109023702170282,7.97113723462293,7.72159711604231,7.99325794701061,158.346642749251,131.219096678168,158.786070705226,7.97110422471119,158.343687340865,0.0000489572474517223,0.0000200334968845799,0.0000003050786327601,0.471982921147416,0.0000489658950874171,0.275904489774867,2.40711289785182,4.2513401932057,7.22687678742324,3.548544,0.000224608074975913,-0.273423501799919,-0.274857911130677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"21",21,0.999774466070513,0.000132316807424707,0.0000918188652313004,0.00000139531565446292,7.96504109462574,7.72159711604557,7.99325794701061,158.225542926996,131.219096678223,158.786070705226,7.96500033656195,158.221799747326,0.0000624117363405722,0.0000255553049633994,0.000000389167080660905,0.471684115988716,0.0000624258154800389,0.275605684616167,2.40558899154245,4.24808886730121,7.22134984047482,3.548544,0.000287019811316485,-0.349789316534155,-0.351622939080953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"22",22,0.999712100831216,0.000168737574677884,0.0001173741701947,0.00000178448273512383,7.95727117495777,7.72159711604972,7.99325794701061,158.071193471248,131.219096678293,158.786070705226,7.95722140878939,158.066463881451,0.0000795265770702928,0.0000325895119721012,0.00000049628698434672,0.471303307648619,0.0000795494792992603,0.27522487627607,2.40364686900795,4.24394484483717,7.21430539369076,3.548544,0.000366546388386778,-0.447111571232484,-0.449453749743789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"23",23,0.999632649785778,0.000215102821159117,0.000149963682166801,0.00000228076971947054,7.94737310849017,7.72159711605499,7.99325794701061,157.874568378903,131.219096678383,158.786070705227,7.94731327499402,157.868610864114,0.000101274335781279,0.0000415443684003392,0.000000632655356350344,0.470818259079753,0.00010131155260183,0.274739827707204,2.40117312130674,4.23866579285912,7.20533150393697,3.548544,0.000467820724168057,-0.571072346934665,-0.574061939675641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"24",24,0.999531498016597,0.000274077566582919,0.00019150805056714,0.00000291342507582089,7.93477243239052,7.7215971160617,7.99325794701061,157.62425594568,131.219096678497,158.786070705227,7.93470206556292,157.616781690702,0.000128871510371512,0.0000529345888400344,0.000000806110489949762,0.470200870425941,0.000128931915229521,0.274122439053391,2.39802443917229,4.23194532636131,7.19390734564181,3.548544,0.000596692234539569,-0.728851332958613,-0.732664410808848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"25",25,0.999402825129016,0.000349009754833984,0.000244442639407175,0.00000371953556577065,7.91874487464972,7.72159711607022,7.99325794701061,157.305868507975,131.219096678642,158.786070705226,7.91866480498729,157.29654022723,0.000163830671535012,0.0000674067859826421,0.00000102649927892348,0.469415737714672,0.000163928565554997,0.273337306342123,2.39402026234483,4.22339716085119,7.17937627165276,3.548544,0.000760522906074581,-0.929493684197569,-0.934353066566729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"26",26,0.999239315778832,0.000444085819756693,0.000311849425389817,0.00000474603484469414,7.8983805650591,7.72159711608102,7.99325794701061,156.901331493912,131.219096678825,158.786070705226,7.89829413627338,156.88976901179,0.000208017979278699,0.0000857695161686947,0.00000130613476399028,0.468418422800955,0.000208176335732512,0.272339991428406,2.38893395628487,4.21253602456981,7.1609133658137,3.548544,0.00096854088535328,-1.18435135442094,-1.19053831738788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"27",27,0.999031816480922,0.000564509466734687,0.000397618941558511,0.00000605216960868441,7.87254175711909,7.72159711609468,7.99325794701061,156.388043569051,131.219096679057,158.786070705226,7.87245687737143,156.373842014346,0.000263712527629034,0.000109027808771307,0.00000166032196098438,0.467153419329593,0.000263968097190296,0.271074987957043,2.38248243858092,4.19875510982102,7.13748711235446,3.548544,0.00123225341298231,-1.50760159726698,-1.51547007811438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"28",28,0.998768938893459,0.000716698923464525,0.000506646750329819,0.00000771249156966879,7.83981424059608,7.72159711611193,7.99325794701061,155.73791144682,131.219096679351,158.786070705226,7.83974676870592,155.720681593273,0.000333660496107553,0.000138421262669129,0.00000210793801018978,0.46555183101802,0.000334071758856675,0.269473399645471,2.3743143381919,4.18130015926011,7.10781534502898,3.548544,0.00156591390908987,-1.91683814243496,-1.92683169847487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"29",29,0.998436617702001,0.000908490914243544,0.000645068012998948,0.00000982042957985857,7.7984537347092,7.72159711613362,7.99325794701061,154.916284989161,131.219096679719,158.786070705226,7.79843296603331,154.895730783768,0.000421111736256188,0.000175463441280371,0.00000267203210071631,0.463528836286521,0.00042177112576802,0.267450404913972,2.36399706506126,4.15924087514279,7.07031664553902,3.548544,0.00198702564534605,-2.43371560213358,-2.44638721771139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"30",30,0.998017644738217,0.00114932840464613,0.000820531454279319,0.0000124924616805749,7.74633045406858,7.72159711616076,7.99325794701061,153.880856008881,131.21909668018,158.786070705226,7.74640784559598,153.856912284846,0.00052981868436482,0.000221978133054205,0.00000338037766072393,0.460981110553816,0.000530871059402756,0.264902679181267,2.35100366382446,4.13144135402634,7.02306008531854,3.548544,0.00251684432971088,-3.08460248139906,-3.10063699646347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"31",31,0.997491222302533,0.00145039232961553,0.00104250958733352,0.0000158728393412988,7.68087808533281,7.72159711619456,7.99325794701061,152.580644690943,131.219096680755,158.786070705227,7.68114086296886,152.553708944847,0.000663967172347509,0.000280124793072804,0.00000426585979298687,0.457784530978258,0.000665637107878361,0.261706099605709,2.33470110798911,4.09653287389133,6.96371896621095,3.548544,0.00318081150205838,-3.90115845059487,-3.92139682866502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"32",32,0.996832609968057,0.00182461401122573,0.00132263438040633,0.0000201386991342857,7.5990579874851,7.72159711623631,7.99325794701061,150.955288430944,131.219096681464,158.786070705226,7.59964989902288,150.926594273689,0.000827996546267281,0.000352400941383793,0.00000536651179772274,0.453792715156809,0.00083062746742787,0.25771428378426,2.31434284729972,4.05289480065464,6.88953836334456,3.548544,0.00400880804832567,-4.92069283639263,-4.94615660596399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"33",33,0.996012981297451,0.00228647522865038,0.00167503532179012,0.0000255052109320084,7.49735581706002,7.72159711628736,7.99325794701061,148.934974795247,131.219096682332,158.786070705227,7.49850794912717,148.907169756404,0.00102625526604204,0.000441603549062868,0.00000672492714308936,0.448837255345118,0.00103036334396485,0.252758823972569,2.2890700022601,3.99865278826192,6.79733206545982,3.548544,0.0050350633143677,-6.18608093308595,-6.21799383740615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"34",34,0.994999657147938,0.00285147090195732,0.00211663887085299,0.0000322301380750978,7.37183586309813,7.72159711634894,7.99325794701061,146.44152088486,131.219096683378,158.786070705226,7.37391090630282,146.419523278036,0.00126243425070119,0.000550725262436855,0.00000838667912340389,0.442730890164308,0.00126877857859752,0.246652458791759,2.25792753983797,3.93170775778663,6.68353183664059,3.548544,0.00629749756506889,-7.74491596677573,-7.78471811096736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"35",35,0.99375693032881,0.00353508577952495,0.00266736413328984,0.0000406168171985017,7.21828707349073,7.72159711642185,7.99325794701061,143.391274148806,131.219096684617,158.786070705226,7.22184024210175,143.383483466611,0.00153873531952189,0.000682756763300407,0.0000103973111162499,0.435275242381436,0.00154840210172196,0.239196811008887,2.21990373614532,3.84981377937452,6.54431980826373,3.548544,0.00783623288459078,-9.6474737930259,-9.6968215024341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"36",36,0.992247719652809,0.00435114238110958,0.00335012089659025,0.0000510141283147515,7.03250116048765,7.72159711650599,7.99325794701061,139.700636950093,131.219096686047,158.786070705227,7.0383593888932,139.720543954134,0.00185478316827773,0.000840367695175086,0.0000127974775914988,0.426274988455961,0.00186927430674945,0.230196557083412,2.1740024411254,3.75072639751842,6.37588061795692,3.548544,0.0096910160528685,-11.9430048546738,-12.0037474650613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"37",37,0.990436251324758,0.0053094455363935,0.00419048859176534,0.0000638116059062503,6.81072157996265,7.72159711659959,7.99325794701061,135.294985538908,131.219096687638,158.786070705226,6.82007860605739,135.363150165213,0.00220639385266962,0.00102545173595051,0.0000156160162835103,0.415560125355074,0.00222769900608793,0.219481693982525,2.11935663931087,3.63244209044006,6.17480846793064,3.548544,0.0118974099055381,-14.6739182355425,-14.7480419932157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"38",38,0.988291811799443,0.00641281730947515,0.00521594032771585,0.0000794276221897606,6.55028367481986,7.72159711669818,7.99325794701061,130.12138650151,131.219096689313,158.786070705226,6.56480126891043,130.267603583687,0.00258447401673551,0.00123855393133981,0.0000188612273808093,0.40301694123063,0.00261509200610476,0.206938509858081,2.05538640027621,3.49353968528726,5.9386874985666,3.548544,0.0144818839222736,-17.8676959322787,-17.9572264918006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"39",39,0.985793308186091,0.00765390576410609,0.00645449425905565,0.0000982888495705699,6.25042049312144,7.72159711679322,7.99325794701061,124.164604337503,131.219096690928,158.786070705226,6.27231550967878,124.429858451793,0.00297450630270553,0.00147825434855775,0.0000225114875414885,0.388625937446844,0.00301737319375679,0.192547506074295,1.9819922809789,3.3336101345751,5.66682236777516,3.548544,0.0174563902249792,-21.5269886250306,-21.6338489864096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"40",40,0.982933925584231,0.00901252252986728,0.0079327486076134,0.000120800337112058,5.91313006948172,7.72159711687067,7.99325794701061,117.464330004898,131.219096692245,158.786070705226,5.94521572551762,117.901900054419,0.00335717501269546,0.00174065386116064,0.000026507419205492,0.372501150656752,0.00341546356811323,0.176422719284203,1.89975586834943,3.15371907355286,5.36102455483037,3.548544,0.0208135652376746,-25.6193377811947,-25.7451690501326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"41",41,0.979724716147181,0.0104545706865507,0.00967340246877404,0.00014730775631755,5.54389899430918,7.72159711690983,7.99325794701061,110.129554623247,131.21909669291,158.786070705226,5.58954285257817,110.804487532845,0.00371054446402108,0.00201916708357892,0.0000307487373133846,0.354920787784667,0.00378733373045134,0.158842356412118,1.8100960177018,2.95679272988231,5.02626837037371,3.548544,0.0245241097016957,-30.0691651792069,-30.2151323563023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"42",42,0.976195757975731,0.0119336130371087,0.011692569552353,0.000178056493630935,5.15199378250761,7.72159711688308,7.99325794701061,102.344357512957,131.219096692455,158.786070705227,5.21496275211792,103.330662755573,0.00401370186478854,0.00230482526304943,0.0000350988618738492,0.33633584835603,0.00411157478609769,0.140257416983481,1.71531282661575,2.74777332272858,4.67095512019101,3.548544,0.0285378115664843,-34.7555411178687,-34.9221607852683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"43",43,0.972393883692202,0.0133955631957144,0.0139973948154024,0.000213155355504784,4.75003466417134,7.72159711675717,7.99325794701061,94.359439547358,131.219096690316,158.786070705226,4.83422458426118,95.7348869095222,0.00425100955108831,0.00258718230348601,0.0000393987152815129,0.317344593055134,0.00437169507375666,0.121266161682585,1.61845742458118,2.53339174754991,4.30652669082513,3.548544,0.0327888211175726,-39.5189607084495,-39.7059942190064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"44",44,0.968376988900086,0.0147858769690625,0.0165845771188884,0.000252554070786297,4.35272068828484,7.72159711649653,7.99325794701061,86.4667973374464,131.219096685886,158.786070705227,4.46180994146694,88.3060461000754,0.00441548903073222,0.00285570368912286,0.0000434878734384192,0.298628822623849,0.00455967983682416,0.1025503912513,1.52300699538163,2.3214876206892,3.94630968960367,3.548544,0.0372043101483048,-44.1782445813831,-44.3846916632744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"45",45,0.96420623561407,0.0160574386925176,0.0194402808080113,0.000296041944224716,3.97487532210249,7.7215971164366,7.99325794701061,78.960899063175,131.219096684868,158.786070705226,4.11197982272596,81.3284796496217,0.0045099233406335,0.00310128962982937,0.0000472277608603458,0.280861937385757,0.00467734305592961,0.084783506013208,1.43239588066736,2.11996691605048,3.60374352544059,3.548544,0.0417142334889383,-48.554973214518,-48.7791756960234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"46",46,0.959938346444097,0.0171768104718003,0.0225415704378406,0.000343269705085062,3.62930318275346,7.72159711703709,7.99325794701061,72.0961084463585,131.219096695072,158.786070705226,3.79672029325597,75.0410320786136,0.00454519781302011,0.00331748202249476,0.0000505200307994126,0.264612444812272,0.00473488514117277,0.0685340134397232,1.34952346854259,1.93565887049827,3.29043725598108,3.548544,0.0462594313019584,-52.4991888082634,-52.7390216041544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"47",47,0.955620058428179,0.0181270964344244,0.0258590524603354,0.000393789735884475,3.32509168176349,7.72159711830035,7.99325794701061,66.0529469187611,131.21909671654,158.786070705226,3.52419251937782,69.6061995464157,0.0045366914479765,0.00350101764468785,0.0000533149895130129,0.250271270105954,0.00474737989011923,0.054192838733405,1.27638347754037,1.77341017985592,3.01462980635215,3.548544,0.0507961227499349,-55.9087869170535,-56.1618890111506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"48",48,0.9512857438364,0.0189070783920031,0.0293600701050232,0.000447104725397488,3.06683260787042,7.72159712037852,7.99325794701061,60.9226303645723,131.219096751856,158.786070705227,3.29810959435797,65.097769659254,0.00450030906958845,0.00365166121884767,0.000055609054094127,0.238022447269901,0.00473076475574978,0.0419440158973518,1.21391448107649,1.63566983671584,2.78048423265244,3.548544,0.0552964318195233,-58.737312988389,-59.0013063484963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"49",49,0.946957904542359,0.0195276474131022,0.0330117313238709,0.000502713779491615,2.85485702794989,7.72159712338065,7.99325794701061,56.7117354273419,131.219096802874,158.786070705226,3.11808533879596,61.5078295035627,0.00444955225067119,0.00377151621605994,0.0000574342570973595,0.227859104404237,0.00469878568976257,0.031780673031688,1.16208143246161,1.52261441285897,2.58830069023228,3.548544,0.0597459840701945,-60.9895985171843,-61.2622571835377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"50",50,0.942649431729042,0.020007169753262,0.0367832475399309,0.000560148036588974,2.68620507792717,7.72159712552675,7.99325794701061,53.361464406638,131.219096839344,158.786070705226,2.98065498038784,58.7671441891246,0.00439418791517254,0.00386412984450257,0.0000588446169213589,0.219630660876264,0.00466152926768603,0.0235522295037149,1.12011637046895,1.43266528888866,2.43539567521867,3.548544,0.0641401719853671,-62.7089913095247,-62.9883457759731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"51",51,0.938366426647954,0.0203672003729261,0.0406473773844334,0.000618992653510333,2.55588536328177,7.72159712794009,7.99325794701061,50.7726632493191,131.219096880356,158.786070705226,2.88052930347155,56.7701655629267,0.00434026772723621,0.00393366517006514,0.0000599035305086062,0.213100850768164,0.00462534421946508,0.0170224193956147,1.08681433891763,1.36316034601588,2.3172438371086,3.548544,0.0684804397126033,-63.9616648033013,-64.2460465444117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"52",52,0.934110752279188,0.0206293060411173,0.0445810425544986,0.000678896184018939,2.45803989563872,7.7215971268229,7.99325794701061,48.8289630151528,131.21909686137,158.786070705226,2.81172045898755,55.3974668578606,0.00429089198966177,0.00398428753931384,0.0000606744295326982,0.207999822248473,0.00459355807562667,0.0119213908759242,1.06079909346721,1.31097527389593,2.22853414340863,3.548544,0.072771331702265,-64.8225330468646,-65.1105746838458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"53",53,0.929881954690087,0.0208131416613723,0.0485653300938124,0.000739570613551637,2.38680747740718,7.72159712404267,7.99325794701061,47.413931012833,131.219096814124,158.786070705226,2.76835510807661,54.5319384385225,0.00424716729720049,0.00401979304636309,0.0000612151225334482,0.204061807020846,0.00456742630156318,0.00798337564829658,1.04071521580631,1.27298405158352,2.16395265376585,3.548544,0.0770184989994655,-65.3650774501336,-65.6556860555081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"54",54,0.925678528337905,0.0209355598446573,0.0525851231401755,0.000800785736085086,2.33684649839355,7.72159712166268,7.99325794701061,46.4214561548024,131.219096773679,158.786070705226,2.74515103965617,54.0682755509263,0.00420903707922377,0.00404343655823283,0.000061575176013698,0.201047266490841,0.00454697494904767,0.00496883511829192,1.02534105910329,1.24633777575073,2.11865650160306,3.548544,0.0812275360786893,-65.655383816625,-65.9477017848584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
