"","time","S","I","R","D","labor_S","labor_I","labor_R","consumption_S","consumption_I","consumption_R","aggregate_labor_supply","aggregate_consumption","weekly_new_cases","newly_recovered","newly_dead","newly_infected_per_I","prob_infection_S","infection_growth_rate","Reff","consumption_contacts","labor_contacts","other_contacts","total_cases","aggregate_hours_deviation","aggregate_consumption_deviation","qre_times","l_SS","l_SI","l_SR","l_IS","l_II","l_IR","l_RS","l_RI","l_RR","infolag","type"
"140",140,0.629417234403718,0.0140319952172284,0.351202508823368,0.00534825861450934,4.15344844704293,7.72159711501181,7.99325794701061,82.5082542255904,131.219096660655,158.786070705227,5.52985369322584,109.539449324782,0.00264399718916518,0.00271010103705294,0.0000412705741683189,0.188426317728423,0.00420070669286644,-0.0076521136441267,0.960974220414954,2.21520741661151,3.7656433808855,3.548544,0.374848592465448,-30.8159369373542,-31.0118557190428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"141",141,0.626762725887361,0.0139351321223636,0.353912609860421,0.00538952918867766,4.17975765301257,7.72159711508045,7.99325794701061,83.0308866074036,131.219096661822,158.786070705227,5.5562325574591,110.065612964628,0.00262506653822031,0.00269139316480945,0.0000409856827128343,0.188377585168892,0.00418829395845738,-0.00770084620365745,0.960725684361347,2.22923921428867,3.78949611162695,3.548544,0.377473659003668,-30.4859106639882,-30.6804769023252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"142",142,0.62412725857588,0.0138382205863226,0.356604003025231,0.0054305148713905,4.20608212181258,7.72159711576627,7.99325794701061,83.5538221853452,131.219096673477,158.786070705226,5.58241144931581,110.587805227113,0.00260613424094076,0.00267267593677015,0.0000407006487833018,0.188328710666501,0.00417564559972493,-0.00774972070604858,0.960476424399152,2.24327915244987,3.81336268042241,3.548544,0.380079793244609,-30.1583862473217,-30.3515992662888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"143",143,0.621510834179918,0.0137412683967312,0.359276678962001,0.0054712155201738,4.23241975546383,7.72159711690628,7.99325794701061,84.0770192830592,131.21909669285,158.786070705226,5.60839044054132,111.106027364807,0.0025872018682414,0.00265395085701573,0.0000404154952845035,0.188279698317868,0.00416276229786921,-0.00779873305468097,0.960226461421127,2.25732611211099,3.83724118510455,3.548544,0.382666995112851,-29.833362789748,-30.0252220220608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"144",144,0.618913452817797,0.013644283406552,0.361930629819017,0.0055116310154583,4.25876843752437,7.72159711773477,7.99325794701061,84.600435857426,131.219096706929,158.786070705226,5.63416962091266,111.620280987061,0.0025682710011096,0.00263521944224582,0.0000401302453133882,0.188230552282161,0.00414964481611564,-0.00784787909038794,0.959975816639022,2.27137896426245,3.86112970646371,3.548544,0.38523526611396,-29.5108391680653,-29.701344156071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"145",145,0.616335113005068,0.0135472735317219,0.364565849261262,0.00555176126077169,4.28512603379576,7.72159711826409,7.99325794701061,85.1240295125931,131.219096715924,158.786070705227,5.65974909835961,112.130568062397,0.0025493432303864,0.00261648322132275,0.0000398449221521232,0.188181276802077,0.00413629400076941,-0.00789715457047234,0.959724511690591,2.28543657064909,3.88502630957365,3.548544,0.387784609344346,-29.1908140319632,-29.3799644285392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"146",146,0.613775811644789,0.0134502467485256,0.367182332482585,0.00559160618292381,4.311490392965,7.72159711849632,7.99325794701061,85.6477575127272,131.21909671987,158.786070705226,5.6851289989956,112.636890919221,0.00253042015600616,0.00259774373476426,0.0000395595492603695,0.188131876189077,0.00412271078136033,-0.00794655518347205,0.959472568564293,2.29949778388488,3.90892904398647,3.548544,0.390315029500353,-28.8732858036351,-29.0610813730313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"147",147,0.611235544018347,0.0133532110909433,0.369780076217349,0.00563116573218418,4.33785934731837,7.72159711863264,7.99325794701061,86.1715767961951,131.219096722187,158.786070705227,5.71030946718805,113.139252247267,0.002511503386465,0.00257900253423121,0.0000392741502674804,0.18808235482538,0.00410889617111274,-0.00799607654716965,0.959220009609435,2.31356144789628,3.93283594448635,3.548544,0.392826532886818,-28.5582526768983,-28.744693295548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"148",148,0.608714303776936,0.0132561746478557,0.372359078751581,0.00567043988245166,4.3642307134623,7.72159711874667,7.99325794701061,86.6954439898831,131.219096724125,158.786070705226,5.73529066560623,113.637655098624,0.0024925945381476,0.00256026118198783,0.0000389887489642816,0.188032717157268,0.00409485126714061,-0.0080457142152816,0.958966857502064,2.32762639821003,3.95674503157873,3.548544,0.395319127424965,-28.245712616596,-28.4307982738786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
"149",149,0.606212082933641,0.0131591455601984,0.374919339933568,0.00570942863141594,4.3906022930829,7.72159711883925,7.99325794701061,87.219315424285,131.219096725698,158.786070705227,5.76007277527899,114.132102888942,0.00247369523473367,0.00254152125035205,0.0000387033692947013,0.187982967694779,0.00408057725072507,-0.00809546367777041,0.958713135243371,2.34169146237371,3.98065431220524,3.548544,0.397792822659699,-27.935663357874,-28.1193941568406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"eqm"
