labor_supply_S,labor_supply_I,labor_supply_R,lifetime_utility_S,lifetime_utility_I,lifetime_utility_R,SWF,simplex_check,S,I,R,gamma_c,gamma_l,risk_aversion,s,alpha_U,phi,rho_c,rho_l,rho_o,duration,policy
7.99325794701061,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,0,1,0,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794595751,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,5549.98392557853,1,0.0526315789473684,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794573413,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,11099.9678511571,1,0.105263157894737,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794561399,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,16649.9517767356,1,0.157894736842105,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794548259,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,22199.9357023141,1,0.210526315789474,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794536362,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,27749.9196278926,1,0.263157894736842,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794527912,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,33299.9035534712,1,0.315789473684211,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794522984,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,38849.8874790497,1,0.368421052631579,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.9932579452057,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,44399.8714046282,1,0.421052631578947,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519581,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,49949.8553302067,1,0.473684210526316,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519253,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,55499.8392557853,1,0.526315789473684,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519173,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,61049.8231813638,1,0.578947368421053,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519162,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,66599.8071069423,1,0.631578947368421,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519162,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,72149.7910325208,1,0.684210526315789,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519162,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,77699.7749580994,1,0.736842105263158,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519162,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,83249.7588836779,1,0.789473684210526,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519162,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,88799.7428092564,1,0.842105263157895,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519162,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,94349.7267348349,1,0.894736842105263,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519162,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,99899.7106604135,1,0.947368421052632,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794519162,7.72159723244582,7.99325794701061,105449.694585992,93777.4547283987,105449.694585992,105449.694585992,1,1,0,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
7.99325794701061,7.72159722476298,7.99325794701061,104105.496615287,93777.4547283987,105449.694585992,4935.65551202099,1,0,0.0526315789473684,0,0,0,0.5,1.64170854271357,0.226633165829146,0.8554632,0.000204606749063615,0.117414903681587,3.548544,5.1,0
